Booking_ID,Booking_Date,City,Vehicle_Type,Booking_Status,Fare_Amount
1316,2024-04-24 19:00:00,Mumbai,Auto,Completed,1278
1317,2024-04-24 20:00:00,Bangalore,Mini,Completed,607
1318,2024-04-24 21:00:00,Delhi,Mini,Completed,462
1319,2024-04-24 22:00:00,Mumbai,Mini,Cancelled,1448
1320,2024-04-24 23:00:00,Bangalore,Sedan,Completed,947
1321,2024-04-25 00:00:00,Pune,Auto,Completed,754
1322,2024-04-25 01:00:00,Pune,Auto,Completed,397
1323,2024-04-25 02:00:00,Bangalore,Sedan,Completed,593
1324,2024-04-25 03:00:00,Delhi,Auto,Completed,645
1325,2024-04-25 04:00:00,Bangalore,Auto,Completed,403
1326,2024-04-25 05:00:00,Bangalore,Sedan,Cancelled,1003
1327,2024-04-25 06:00:00,Mumbai,Bike,Completed,338
1328,2024-04-25 07:00:00,Bangalore,Auto,Cancelled,749
1329,2024-04-25 08:00:00,Bangalore,Sedan,Completed,983
1330,2024-04-25 09:00:00,Pune,Mini,Cancelled,1299
1331,2024-04-25 10:00:00,Mumbai,Bike,Completed,509
1332,2024-04-25 11:00:00,Pune,Mini,Completed,825
1333,2024-04-25 12:00:00,Pune,Auto,Completed,1487
1334,2024-04-25 13:00:00,Delhi,Bike,Completed,1146
1335,2024-04-25 14:00:00,Delhi,Sedan,Completed,417
1336,2024-04-25 15:00:00,Mumbai,Auto,Completed,624
1337,2024-04-25 16:00:00,Mumbai,Sedan,Completed,1004
1338,2024-04-25 17:00:00,Delhi,Bike,Completed,1399
1339,2024-04-25 18:00:00,Delhi,Mini,Cancelled,1123
1340,2024-04-25 19:00:00,Delhi,Auto,Cancelled,719
1341,2024-04-25 20:00:00,Delhi,Auto,Completed,1052
1342,2024-04-25 21:00:00,Delhi,Sedan,Completed,1352
1343,2024-04-25 22:00:00,Pune,Bike,Cancelled,1231
1344,2024-04-25 23:00:00,Mumbai,Sedan,Completed,900
1345,2024-04-26 00:00:00,Pune,Bike,Completed,1015
1346,2024-04-26 01:00:00,Pune,Auto,Completed,1299
1347,2024-04-26 02:00:00,Bangalore,Bike,Completed,419
1348,2024-04-26 03:00:00,Pune,Auto,Completed,1409
1349,2024-04-26 04:00:00,Delhi,Bike,Completed,975
1350,2024-04-26 05:00:00,Delhi,Mini,Completed,428
1351,2024-04-26 06:00:00,Bangalore,Bike,Completed,852
1352,2024-04-26 07:00:00,Bangalore,Mini,Cancelled,756
1353,2024-04-26 08:00:00,Bangalore,Bike,Completed,1479
1354,2024-04-26 09:00:00,Bangalore,Bike,Completed,1137
1355,2024-04-26 10:00:00,Bangalore,Sedan,Completed,1398
1356,2024-04-26 11:00:00,Pune,Sedan,Completed,170
1357,2024-04-26 12:00:00,Bangalore,Auto,Completed,926
1358,2024-04-26 13:00:00,Pune,Sedan,Completed,1318
1359,2024-04-26 14:00:00,Mumbai,Bike,Completed,964
1360,2024-04-26 15:00:00,Bangalore,Sedan,Completed,1027
1361,2024-04-26 16:00:00,Bangalore,Bike,Completed,205
1362,2024-04-26 17:00:00,Pune,Mini,Completed,869
1363,2024-04-26 18:00:00,Mumbai,Bike,Cancelled,992
1364,2024-04-26 19:00:00,Pune,Auto,Completed,295
1365,2024-04-26 20:00:00,Pune,Mini,Completed,244
1366,2024-04-26 21:00:00,Bangalore,Auto,Completed,1473
1367,2024-04-26 22:00:00,Delhi,Auto,Completed,570
1368,2024-04-26 23:00:00,Delhi,Auto,Cancelled,315
1369,2024-04-27 00:00:00,Pune,Sedan,Completed,1216
1370,2024-04-27 01:00:00,Bangalore,Auto,Completed,359
1371,2024-04-27 02:00:00,Mumbai,Mini,Completed,1033
1372,2024-04-27 03:00:00,Delhi,Bike,Completed,674
1373,2024-04-27 04:00:00,Mumbai,Auto,Completed,384
1374,2024-04-27 05:00:00,Delhi,Mini,Completed,583
1375,2024-04-27 06:00:00,Bangalore,Auto,Completed,471
1376,2024-04-27 07:00:00,Pune,Bike,Driver_No_Show,169
1377,2024-04-27 08:00:00,Mumbai,Mini,Completed,478
1378,2024-04-27 09:00:00,Mumbai,Mini,Completed,1402
1379,2024-04-27 10:00:00,Pune,Bike,Driver_No_Show,401
1380,2024-04-27 11:00:00,Mumbai,Mini,Cancelled,354
1381,2024-04-27 12:00:00,Delhi,Bike,Completed,1043
1382,2024-04-27 13:00:00,Pune,Mini,Completed,791
1383,2024-04-27 14:00:00,Delhi,Mini,Cancelled,1387
1384,2024-04-27 15:00:00,Delhi,Bike,Completed,933
1385,2024-04-27 16:00:00,Bangalore,Bike,Completed,816
1386,2024-04-27 17:00:00,Delhi,Mini,Cancelled,523
1387,2024-04-27 18:00:00,Bangalore,Mini,Completed,312
1388,2024-04-27 19:00:00,Mumbai,Bike,Completed,199
1389,2024-04-27 20:00:00,Mumbai,Sedan,Completed,1235
1390,2024-04-27 21:00:00,Bangalore,Bike,Completed,407
1391,2024-04-27 22:00:00,Delhi,Mini,Cancelled,777
1392,2024-04-27 23:00:00,Pune,Mini,Completed,574
1393,2024-04-28 00:00:00,Pune,Mini,Cancelled,211
1394,2024-04-28 01:00:00,Bangalore,Bike,Completed,1210
1395,2024-04-28 02:00:00,Mumbai,Mini,Completed,282
1396,2024-04-28 03:00:00,Mumbai,Sedan,Completed,696
1397,2024-04-28 04:00:00,Pune,Auto,Completed,264
1398,2024-04-28 05:00:00,Bangalore,Sedan,Cancelled,914
1399,2024-04-28 06:00:00,Pune,Bike,Completed,189
1400,2024-04-28 07:00:00,Delhi,Mini,Completed,554
1401,2024-04-28 08:00:00,Delhi,Bike,Completed,337
1402,2024-04-28 09:00:00,Bangalore,Auto,Cancelled,633
1403,2024-04-28 10:00:00,Bangalore,Bike,Completed,826
1404,2024-04-28 11:00:00,Delhi,Mini,Completed,157
1405,2024-04-28 12:00:00,Mumbai,Auto,Completed,641
1406,2024-04-28 13:00:00,Bangalore,Auto,Completed,1121
1407,2024-04-28 14:00:00,Delhi,Mini,Completed,717
1408,2024-04-28 15:00:00,Delhi,Mini,Completed,501
1409,2024-04-28 16:00:00,Mumbai,Mini,Cancelled,1105
1410,2024-04-28 17:00:00,Mumbai,Bike,Completed,941
1411,2024-04-28 18:00:00,Mumbai,Sedan,Completed,938
1412,2024-04-28 19:00:00,Mumbai,Bike,Completed,618
1413,2024-04-28 20:00:00,Pune,Bike,Completed,296
1414,2024-04-28 21:00:00,Mumbai,Sedan,Cancelled,145
1415,2024-04-28 22:00:00,Pune,Mini,Completed,629
1416,2024-04-28 23:00:00,Bangalore,Mini,Completed,1099
1417,2024-04-29 00:00:00,Delhi,Sedan,Completed,875
1418,2024-04-29 01:00:00,Pune,Sedan,Completed,173
1419,2024-04-29 02:00:00,Bangalore,Bike,Completed,434
1420,2024-04-29 03:00:00,Bangalore,Auto,Completed,732
1421,2024-04-29 04:00:00,Pune,Sedan,Completed,787
1422,2024-04-29 05:00:00,Bangalore,Bike,Cancelled,674
1423,2024-04-29 06:00:00,Bangalore,Auto,Completed,395
1424,2024-04-29 07:00:00,Pune,Mini,Completed,1207
1425,2024-04-29 08:00:00,Bangalore,Mini,Cancelled,1138
1426,2024-04-29 09:00:00,Mumbai,Bike,Completed,1257
1427,2024-04-29 10:00:00,Mumbai,Bike,Completed,577
1428,2024-04-29 11:00:00,Delhi,Sedan,Completed,732
1429,2024-04-29 12:00:00,Bangalore,Mini,Completed,418
1430,2024-04-29 13:00:00,Delhi,Bike,Completed,578
1431,2024-04-29 14:00:00,Mumbai,Mini,Completed,467
1432,2024-04-29 15:00:00,Mumbai,Mini,Cancelled,466
1433,2024-04-29 16:00:00,Mumbai,Sedan,Completed,1411
1434,2024-04-29 17:00:00,Bangalore,Auto,Completed,477
1435,2024-04-29 18:00:00,Bangalore,Sedan,Completed,562
1436,2024-04-29 19:00:00,Mumbai,Bike,Completed,112
1437,2024-04-29 20:00:00,Delhi,Sedan,Completed,635
1438,2024-04-29 21:00:00,Delhi,Sedan,Completed,1291
1439,2024-04-29 22:00:00,Pune,Mini,Completed,369
1440,2024-04-29 23:00:00,Mumbai,Sedan,Cancelled,1193
1441,2024-04-30 00:00:00,Delhi,Bike,Completed,1441
1442,2024-04-30 01:00:00,Mumbai,Auto,Completed,475
1443,2024-04-30 02:00:00,Delhi,Sedan,Cancelled,1212
1444,2024-04-30 03:00:00,Pune,Sedan,Completed,356
1445,2024-04-30 04:00:00,Pune,Auto,Cancelled,316
1446,2024-04-30 05:00:00,Mumbai,Bike,Cancelled,549
1447,2024-04-30 06:00:00,Delhi,Bike,Completed,993
1448,2024-04-30 07:00:00,Bangalore,Sedan,Driver_No_Show,1264
1449,2024-04-30 08:00:00,Pune,Mini,Completed,1284
1450,2024-04-30 09:00:00,Mumbai,Sedan,Completed,131
1451,2024-04-30 10:00:00,Mumbai,Auto,Cancelled,1275
1452,2024-04-30 11:00:00,Delhi,Auto,Completed,1383
1453,2024-04-30 12:00:00,Mumbai,Auto,Completed,1402
1454,2024-04-30 13:00:00,Pune,Sedan,Completed,1408
1455,2024-04-30 14:00:00,Mumbai,Sedan,Cancelled,709
1456,2024-04-30 15:00:00,Mumbai,Bike,Cancelled,1016
1457,2024-04-30 16:00:00,Bangalore,Mini,Completed,641
1458,2024-04-30 17:00:00,Bangalore,Sedan,Driver_No_Show,247
1459,2024-04-30 18:00:00,Pune,Bike,Completed,755
1460,2024-04-30 19:00:00,Delhi,Sedan,Completed,166
1461,2024-04-30 20:00:00,Bangalore,Bike,Completed,669
1462,2024-04-30 21:00:00,Delhi,Bike,Cancelled,1402
1463,2024-04-30 22:00:00,Pune,Mini,Completed,847
1464,2024-04-30 23:00:00,Bangalore,Sedan,Completed,542
1465,2024-05-01 00:00:00,Delhi,Bike,Cancelled,996
1466,2024-05-01 01:00:00,Bangalore,Auto,Driver_No_Show,498
1467,2024-05-01 02:00:00,Pune,Auto,Completed,1251
1468,2024-05-01 03:00:00,Pune,Auto,Completed,1460
1469,2024-05-01 04:00:00,Bangalore,Mini,Driver_No_Show,581
1470,2024-05-01 05:00:00,Delhi,Bike,Cancelled,1047
1471,2024-05-01 06:00:00,Mumbai,Mini,Completed,285
1472,2024-05-01 07:00:00,Mumbai,Sedan,Cancelled,268
1473,2024-05-01 08:00:00,Bangalore,Sedan,Cancelled,1383
1474,2024-05-01 09:00:00,Delhi,Bike,Cancelled,606
1475,2024-05-01 10:00:00,Mumbai,Auto,Cancelled,620
1476,2024-05-01 11:00:00,Pune,Bike,Completed,260
1477,2024-05-01 12:00:00,Delhi,Bike,Completed,1412
1478,2024-05-01 13:00:00,Mumbai,Bike,Completed,439
1479,2024-05-01 14:00:00,Delhi,Mini,Completed,1229
1480,2024-05-01 15:00:00,Bangalore,Sedan,Cancelled,803
1481,2024-05-01 16:00:00,Delhi,Bike,Driver_No_Show,1276
1482,2024-05-01 17:00:00,Mumbai,Bike,Completed,922
1483,2024-05-01 18:00:00,Bangalore,Bike,Completed,884
1484,2024-05-01 19:00:00,Delhi,Mini,Completed,1272
1485,2024-05-01 20:00:00,Pune,Mini,Completed,1311
1486,2024-05-01 21:00:00,Mumbai,Mini,Completed,230
1487,2024-05-01 22:00:00,Bangalore,Bike,Completed,615
1488,2024-05-01 23:00:00,Delhi,Auto,Completed,1386
1489,2024-05-02 00:00:00,Pune,Auto,Completed,635
1490,2024-05-02 01:00:00,Mumbai,Auto,Completed,840
1491,2024-05-02 02:00:00,Pune,Sedan,Cancelled,880
1492,2024-05-02 03:00:00,Delhi,Bike,Completed,1418
1493,2024-05-02 04:00:00,Delhi,Auto,Completed,1398
1494,2024-05-02 05:00:00,Bangalore,Auto,Completed,687
1495,2024-05-02 06:00:00,Pune,Auto,Completed,1431
1496,2024-05-02 07:00:00,Bangalore,Bike,Cancelled,825
1497,2024-05-02 08:00:00,Mumbai,Auto,Completed,1042
1498,2024-05-02 09:00:00,Bangalore,Auto,Cancelled,1096
1499,2024-05-02 10:00:00,Mumbai,Bike,Completed,475
1500,2024-05-02 11:00:00,Delhi,Sedan,Completed,1281
1501,2024-05-02 12:00:00,Delhi,Mini,Completed,303
1502,2024-05-02 13:00:00,Pune,Auto,Completed,1088
1503,2024-05-02 14:00:00,Mumbai,Mini,Completed,760
1504,2024-05-02 15:00:00,Delhi,Sedan,Cancelled,174
1505,2024-05-02 16:00:00,Pune,Sedan,Completed,840
1506,2024-05-02 17:00:00,Pune,Auto,Completed,403
1507,2024-05-02 18:00:00,Bangalore,Bike,Cancelled,1185
1508,2024-05-02 19:00:00,Pune,Sedan,Cancelled,669
1509,2024-05-02 20:00:00,Delhi,Mini,Completed,885
1510,2024-05-02 21:00:00,Bangalore,Mini,Completed,1231
1511,2024-05-02 22:00:00,Mumbai,Mini,Completed,1310
1512,2024-05-02 23:00:00,Mumbai,Mini,Completed,1086
1513,2024-05-03 00:00:00,Delhi,Sedan,Driver_No_Show,328
1514,2024-05-03 01:00:00,Delhi,Auto,Completed,1171
1515,2024-05-03 02:00:00,Bangalore,Auto,Completed,367
1516,2024-05-03 03:00:00,Bangalore,Mini,Driver_No_Show,826
1517,2024-05-03 04:00:00,Delhi,Auto,Cancelled,901
1518,2024-05-03 05:00:00,Delhi,Mini,Completed,353
1519,2024-05-03 06:00:00,Mumbai,Mini,Cancelled,1056
1520,2024-05-03 07:00:00,Mumbai,Bike,Completed,969
1521,2024-05-03 08:00:00,Mumbai,Sedan,Completed,186
1522,2024-05-03 09:00:00,Delhi,Sedan,Cancelled,1304
1523,2024-05-03 10:00:00,Pune,Mini,Completed,1148
1524,2024-05-03 11:00:00,Delhi,Sedan,Completed,321
1525,2024-05-03 12:00:00,Delhi,Auto,Completed,1089
1526,2024-05-03 13:00:00,Mumbai,Mini,Completed,496
1527,2024-05-03 14:00:00,Delhi,Bike,Completed,1037
1528,2024-05-03 15:00:00,Bangalore,Auto,Completed,610
1529,2024-05-03 16:00:00,Delhi,Bike,Completed,660
1530,2024-05-03 17:00:00,Delhi,Bike,Completed,945
1531,2024-05-03 18:00:00,Delhi,Sedan,Completed,539
1532,2024-05-03 19:00:00,Delhi,Sedan,Cancelled,1298
1533,2024-05-03 20:00:00,Pune,Mini,Completed,410
1534,2024-05-03 21:00:00,Delhi,Sedan,Completed,1397
1535,2024-05-03 22:00:00,Bangalore,Bike,Completed,134
1536,2024-05-03 23:00:00,Bangalore,Bike,Completed,316
1537,2024-05-04 00:00:00,Delhi,Auto,Cancelled,820
1538,2024-05-04 01:00:00,Mumbai,Bike,Completed,1115
1539,2024-05-04 02:00:00,Pune,Mini,Completed,618
1540,2024-05-04 03:00:00,Delhi,Mini,Completed,368
1541,2024-05-04 04:00:00,Delhi,Sedan,Completed,737
1542,2024-05-04 05:00:00,Delhi,Sedan,Completed,574
1543,2024-05-04 06:00:00,Mumbai,Sedan,Cancelled,1448
1544,2024-05-04 07:00:00,Mumbai,Mini,Completed,1479
1545,2024-05-04 08:00:00,Mumbai,Bike,Completed,189
1546,2024-05-04 09:00:00,Pune,Sedan,Completed,1165
1547,2024-05-04 10:00:00,Bangalore,Auto,Completed,1488
1548,2024-05-04 11:00:00,Pune,Sedan,Completed,1325
1549,2024-05-04 12:00:00,Mumbai,Mini,Completed,1489
1550,2024-05-04 13:00:00,Bangalore,Sedan,Completed,1081
1551,2024-05-04 14:00:00,Bangalore,Bike,Completed,387
1552,2024-05-04 15:00:00,Mumbai,Sedan,Completed,580
1553,2024-05-04 16:00:00,Mumbai,Mini,Completed,736
1554,2024-05-04 17:00:00,Pune,Mini,Completed,600
1555,2024-05-04 18:00:00,Mumbai,Auto,Completed,151
1556,2024-05-04 19:00:00,Bangalore,Mini,Cancelled,202
1557,2024-05-04 20:00:00,Delhi,Auto,Cancelled,1484
1558,2024-05-04 21:00:00,Mumbai,Bike,Completed,798
1559,2024-05-04 22:00:00,Mumbai,Mini,Completed,1328
1560,2024-05-04 23:00:00,Pune,Sedan,Completed,1137
1561,2024-05-05 00:00:00,Pune,Bike,Completed,569
1562,2024-05-05 01:00:00,Mumbai,Sedan,Cancelled,1427
1563,2024-05-05 02:00:00,Bangalore,Sedan,Completed,526
1564,2024-05-05 03:00:00,Bangalore,Sedan,Cancelled,209
1565,2024-05-05 04:00:00,Delhi,Bike,Completed,614
1566,2024-05-05 05:00:00,Mumbai,Bike,Completed,167
1567,2024-05-05 06:00:00,Pune,Mini,Completed,1369
1568,2024-05-05 07:00:00,Bangalore,Sedan,Cancelled,488
1569,2024-05-05 08:00:00,Delhi,Auto,Completed,407
1570,2024-05-05 09:00:00,Mumbai,Mini,Completed,1475
1571,2024-05-05 10:00:00,Bangalore,Bike,Completed,1189
1572,2024-05-05 11:00:00,Mumbai,Auto,Driver_No_Show,559
1573,2024-05-05 12:00:00,Mumbai,Bike,Completed,446
1574,2024-05-05 13:00:00,Bangalore,Auto,Completed,424
1575,2024-05-05 14:00:00,Bangalore,Mini,Completed,766
1576,2024-05-05 15:00:00,Bangalore,Auto,Cancelled,1156
1577,2024-05-05 16:00:00,Mumbai,Mini,Cancelled,167
1578,2024-05-05 17:00:00,Mumbai,Bike,Completed,286
1579,2024-05-05 18:00:00,Delhi,Auto,Completed,291
1580,2024-05-05 19:00:00,Pune,Sedan,Completed,1336
1581,2024-05-05 20:00:00,Mumbai,Sedan,Completed,527
1582,2024-05-05 21:00:00,Pune,Bike,Completed,1474
1583,2024-05-05 22:00:00,Bangalore,Auto,Completed,1231
1584,2024-05-05 23:00:00,Mumbai,Sedan,Completed,1363
1585,2024-05-06 00:00:00,Delhi,Mini,Completed,315
1586,2024-05-06 01:00:00,Delhi,Auto,Cancelled,276
1587,2024-05-06 02:00:00,Pune,Auto,Completed,1453
1588,2024-05-06 03:00:00,Bangalore,Sedan,Completed,660
1589,2024-05-06 04:00:00,Pune,Mini,Completed,980
1590,2024-05-06 05:00:00,Bangalore,Mini,Completed,725
1591,2024-05-06 06:00:00,Delhi,Mini,Completed,706
1592,2024-05-06 07:00:00,Pune,Auto,Cancelled,278
1593,2024-05-06 08:00:00,Delhi,Bike,Completed,494
1594,2024-05-06 09:00:00,Delhi,Auto,Completed,1268
1595,2024-05-06 10:00:00,Bangalore,Auto,Completed,975
1596,2024-05-06 11:00:00,Pune,Sedan,Completed,1061
1597,2024-05-06 12:00:00,Pune,Bike,Completed,297
1598,2024-05-06 13:00:00,Delhi,Mini,Completed,1068
1599,2024-05-06 14:00:00,Delhi,Sedan,Completed,1207
1600,2024-05-06 15:00:00,Bangalore,Auto,Completed,768
1601,2024-05-06 16:00:00,Mumbai,Bike,Completed,1208
1602,2024-05-06 17:00:00,Mumbai,Mini,Completed,556
1603,2024-05-06 18:00:00,Delhi,Mini,Completed,1376
1604,2024-05-06 19:00:00,Mumbai,Auto,Completed,171
1605,2024-05-06 20:00:00,Mumbai,Mini,Cancelled,322
1606,2024-05-06 21:00:00,Mumbai,Mini,Completed,375
1607,2024-05-06 22:00:00,Mumbai,Bike,Cancelled,1369
1608,2024-05-06 23:00:00,Delhi,Sedan,Completed,1464
1609,2024-05-07 00:00:00,Mumbai,Bike,Cancelled,672
1610,2024-05-07 01:00:00,Mumbai,Sedan,Completed,1023
1611,2024-05-07 02:00:00,Bangalore,Sedan,Completed,570
1612,2024-05-07 03:00:00,Delhi,Sedan,Completed,553
1613,2024-05-07 04:00:00,Pune,Mini,Completed,1068
1614,2024-05-07 05:00:00,Pune,Bike,Driver_No_Show,106
1615,2024-05-07 06:00:00,Bangalore,Mini,Completed,287
1616,2024-05-07 07:00:00,Bangalore,Auto,Driver_No_Show,103
1617,2024-05-07 08:00:00,Delhi,Bike,Completed,1006
1618,2024-05-07 09:00:00,Pune,Sedan,Completed,1248
1619,2024-05-07 10:00:00,Mumbai,Mini,Completed,1138
1620,2024-05-07 11:00:00,Bangalore,Mini,Completed,1059
1621,2024-05-07 12:00:00,Pune,Bike,Cancelled,624
1622,2024-05-07 13:00:00,Delhi,Bike,Completed,729
1623,2024-05-07 14:00:00,Mumbai,Sedan,Completed,1363
1624,2024-05-07 15:00:00,Delhi,Sedan,Driver_No_Show,874
1625,2024-05-07 16:00:00,Bangalore,Auto,Completed,459
1626,2024-05-07 17:00:00,Pune,Sedan,Completed,617
1627,2024-05-07 18:00:00,Pune,Mini,Completed,1443
1628,2024-05-07 19:00:00,Pune,Auto,Completed,1354
1629,2024-05-07 20:00:00,Pune,Auto,Completed,1153
1630,2024-05-07 21:00:00,Mumbai,Auto,Completed,1020
1631,2024-05-07 22:00:00,Mumbai,Bike,Completed,1279
1632,2024-05-07 23:00:00,Delhi,Sedan,Completed,951
1633,2024-05-08 00:00:00,Mumbai,Auto,Completed,1034
1634,2024-05-08 01:00:00,Bangalore,Bike,Driver_No_Show,1000
1635,2024-05-08 02:00:00,Bangalore,Bike,Completed,498
1636,2024-05-08 03:00:00,Pune,Auto,Completed,1469
1637,2024-05-08 04:00:00,Bangalore,Auto,Completed,1318
1638,2024-05-08 05:00:00,Delhi,Mini,Completed,267
1639,2024-05-08 06:00:00,Mumbai,Auto,Completed,476
1640,2024-05-08 07:00:00,Mumbai,Mini,Cancelled,1485
1641,2024-05-08 08:00:00,Mumbai,Auto,Cancelled,1367
1642,2024-05-08 09:00:00,Bangalore,Auto,Completed,706
1643,2024-05-08 10:00:00,Mumbai,Sedan,Completed,1110
1644,2024-05-08 11:00:00,Pune,Auto,Completed,688
1645,2024-05-08 12:00:00,Pune,Auto,Completed,1294
1646,2024-05-08 13:00:00,Pune,Mini,Completed,1330
1647,2024-05-08 14:00:00,Bangalore,Mini,Cancelled,1277
1648,2024-05-08 15:00:00,Mumbai,Sedan,Completed,147
1649,2024-05-08 16:00:00,Bangalore,Auto,Driver_No_Show,1124
1650,2024-05-08 17:00:00,Mumbai,Auto,Completed,1230
1651,2024-05-08 18:00:00,Delhi,Mini,Completed,272
1652,2024-05-08 19:00:00,Delhi,Bike,Completed,605
1653,2024-05-08 20:00:00,Bangalore,Bike,Completed,1253
1654,2024-05-08 21:00:00,Pune,Bike,Completed,497
1655,2024-05-08 22:00:00,Bangalore,Mini,Completed,393
1656,2024-05-08 23:00:00,Pune,Mini,Completed,651
1657,2024-05-09 00:00:00,Mumbai,Bike,Completed,949
1658,2024-05-09 01:00:00,Pune,Bike,Completed,1139
1659,2024-05-09 02:00:00,Pune,Auto,Cancelled,984
1660,2024-05-09 03:00:00,Mumbai,Mini,Completed,1472
1661,2024-05-09 04:00:00,Delhi,Mini,Completed,1103
1662,2024-05-09 05:00:00,Mumbai,Bike,Completed,1326
1663,2024-05-09 06:00:00,Bangalore,Bike,Completed,233
1664,2024-05-09 07:00:00,Bangalore,Sedan,Completed,870
1665,2024-05-09 08:00:00,Bangalore,Mini,Completed,607
1666,2024-05-09 09:00:00,Bangalore,Sedan,Completed,1189
1667,2024-05-09 10:00:00,Bangalore,Auto,Completed,579
1668,2024-05-09 11:00:00,Delhi,Sedan,Completed,962
1669,2024-05-09 12:00:00,Delhi,Bike,Completed,558
1670,2024-05-09 13:00:00,Pune,Mini,Completed,1465
1671,2024-05-09 14:00:00,Bangalore,Mini,Completed,725
1672,2024-05-09 15:00:00,Mumbai,Sedan,Completed,258
1673,2024-05-09 16:00:00,Bangalore,Sedan,Completed,260
1674,2024-05-09 17:00:00,Delhi,Auto,Cancelled,1377
1675,2024-05-09 18:00:00,Bangalore,Auto,Completed,1039
1676,2024-05-09 19:00:00,Delhi,Bike,Completed,254
1677,2024-05-09 20:00:00,Pune,Bike,Completed,585
1678,2024-05-09 21:00:00,Pune,Bike,Completed,531
1679,2024-05-09 22:00:00,Pune,Sedan,Completed,1150
1680,2024-05-09 23:00:00,Delhi,Sedan,Completed,1103
1681,2024-05-10 00:00:00,Bangalore,Mini,Completed,1135
1682,2024-05-10 01:00:00,Bangalore,Bike,Completed,166
1683,2024-05-10 02:00:00,Mumbai,Sedan,Completed,641
1684,2024-05-10 03:00:00,Delhi,Mini,Cancelled,195
1685,2024-05-10 04:00:00,Mumbai,Bike,Completed,314
1686,2024-05-10 05:00:00,Pune,Auto,Completed,293
1687,2024-05-10 06:00:00,Bangalore,Auto,Completed,1413
1688,2024-05-10 07:00:00,Delhi,Sedan,Completed,984
1689,2024-05-10 08:00:00,Mumbai,Mini,Completed,138
1690,2024-05-10 09:00:00,Mumbai,Auto,Completed,1038
1691,2024-05-10 10:00:00,Mumbai,Mini,Completed,1038
1692,2024-05-10 11:00:00,Bangalore,Mini,Driver_No_Show,305
1693,2024-05-10 12:00:00,Bangalore,Auto,Driver_No_Show,1041
1694,2024-05-10 13:00:00,Bangalore,Mini,Completed,654
1695,2024-05-10 14:00:00,Delhi,Auto,Driver_No_Show,583
1696,2024-05-10 15:00:00,Bangalore,Sedan,Completed,1460
1697,2024-05-10 16:00:00,Delhi,Bike,Completed,870
1698,2024-05-10 17:00:00,Mumbai,Bike,Completed,348
1699,2024-05-10 18:00:00,Mumbai,Sedan,Completed,1197
1700,2024-05-10 19:00:00,Pune,Auto,Completed,472
1701,2024-05-10 20:00:00,Bangalore,Auto,Driver_No_Show,978
1702,2024-05-10 21:00:00,Mumbai,Auto,Completed,934
1703,2024-05-10 22:00:00,Bangalore,Auto,Completed,970
1704,2024-05-10 23:00:00,Delhi,Sedan,Cancelled,801
1705,2024-05-11 00:00:00,Mumbai,Bike,Completed,237
1706,2024-05-11 01:00:00,Bangalore,Mini,Completed,1047
1707,2024-05-11 02:00:00,Mumbai,Mini,Completed,556
1708,2024-05-11 03:00:00,Mumbai,Bike,Completed,913
1709,2024-05-11 04:00:00,Bangalore,Sedan,Completed,922
1710,2024-05-11 05:00:00,Mumbai,Mini,Completed,1041
1711,2024-05-11 06:00:00,Mumbai,Bike,Completed,543
1712,2024-05-11 07:00:00,Mumbai,Sedan,Driver_No_Show,452
1713,2024-05-11 08:00:00,Mumbai,Mini,Cancelled,1095
1714,2024-05-11 09:00:00,Delhi,Auto,Completed,893
1715,2024-05-11 10:00:00,Mumbai,Auto,Completed,510
1716,2024-05-11 11:00:00,Pune,Sedan,Completed,777
1717,2024-05-11 12:00:00,Mumbai,Auto,Driver_No_Show,552
1718,2024-05-11 13:00:00,Bangalore,Sedan,Completed,518
1719,2024-05-11 14:00:00,Pune,Bike,Completed,549
1720,2024-05-11 15:00:00,Delhi,Bike,Completed,1094
1721,2024-05-11 16:00:00,Pune,Mini,Driver_No_Show,1238
1722,2024-05-11 17:00:00,Pune,Sedan,Completed,150
1723,2024-05-11 18:00:00,Pune,Mini,Completed,1492
1724,2024-05-11 19:00:00,Bangalore,Mini,Completed,309
1725,2024-05-11 20:00:00,Bangalore,Bike,Completed,987
1726,2024-05-11 21:00:00,Bangalore,Mini,Completed,1097
1727,2024-05-11 22:00:00,Delhi,Auto,Completed,1092
1728,2024-05-11 23:00:00,Bangalore,Mini,Completed,949
1729,2024-05-12 00:00:00,Bangalore,Sedan,Completed,726
1730,2024-05-12 01:00:00,Pune,Auto,Completed,778
1731,2024-05-12 02:00:00,Bangalore,Bike,Completed,876
1732,2024-05-12 03:00:00,Mumbai,Sedan,Completed,1350
1733,2024-05-12 04:00:00,Bangalore,Auto,Cancelled,762
1734,2024-05-12 05:00:00,Delhi,Sedan,Completed,367
1735,2024-05-12 06:00:00,Delhi,Auto,Completed,215
1736,2024-05-12 07:00:00,Mumbai,Sedan,Completed,853
1737,2024-05-12 08:00:00,Delhi,Sedan,Completed,1483
1738,2024-05-12 09:00:00,Delhi,Auto,Completed,1452
1739,2024-05-12 10:00:00,Pune,Bike,Cancelled,1163
1740,2024-05-12 11:00:00,Mumbai,Bike,Completed,281
1741,2024-05-12 12:00:00,Pune,Sedan,Completed,1332
1742,2024-05-12 13:00:00,Pune,Sedan,Completed,1002
1743,2024-05-12 14:00:00,Bangalore,Bike,Completed,1396
